"kemendagri_kode
_provinsi";"kemendagri_nama
_provinsi
";"kemendagri_kode_
kabupaten_kota
";"kemendagri_nama_
kabupaten_kota
";"kemendagri_kode_
kecamatan
";"kemendagri_nama_
kecamatan
";"kemendagri_kode_
desa
";"kemendagri_nama_
desa";tahun;jenis_kelamin;jumlah_buruh_pabrik;satuan
11;Aceh;1117;Kabupaten Bener Meriah;111704;Bandar;1117042016;Pakat Jeroh;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111704;Bandar;1117042017;Paya Baning;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111704;Bandar;1117042018;Blang Jorong;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111704;Bandar;1117042019;Pondok Baru;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111704;Bandar;1117042020;Pondok Gajah;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111704;Bandar;1117042021;Pondok Ulung;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111704;Bandar;1117042022;Puja Mulia;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111704;Bandar;1117042023;Purwosari;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111704;Bandar;1117042024;Selamat Rejo;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111704;Bandar;1117042025;Sidodadi;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111704;Bandar;1117042026;Simpang Utama;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111704;Bandar;1117042027;Suku Wih Ilang;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111704;Bandar;1117042028;Tanjung Pura;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111704;Bandar;1117042029;Wonosari;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111704;Bandar;1117042030;Mutiara;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111704;Bandar;1117042032;Tansaran Bidin;2024;Laki-laki;1;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111704;Bandar;1117042033;Jadi Sepakat;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111704;Bandar;1117042034;Selisih Mara;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111704;Bandar;1117042035;Kala Nempan;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111704;Bandar;1117042036;Gunung Antara;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111704;Bandar;1117042037;Gele Semayang;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111704;Bandar;1117042042;Tawar Sedenge;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111704;Bandar;1117042043;Beranun Teleden;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111704;Bandar;1117042044;Remang Ketike Jaya;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111704;Bandar;1117042045;Makmur Sentosa;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111704;Bandar;1117042047;Sinar Jaya Paya Ringkel;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111705;Bukit;1117052001;Bale Atu;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111705;Bukit;1117052002;Bale Redelong;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111705;Bukit;1117052003;Batin Wih Pongas;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111705;Bukit;1117052004;Blang Ara;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111705;Bukit;1117052005;Blang Sentang;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111705;Bukit;1117052006;Blang Tampu;2024;Laki-laki;7;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111705;Bukit;1117052007;Bujang;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111705;Bukit;1117052009;Delung Tue;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111705;Bukit;1117052010;Hakim Tungul Naru;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111705;Bukit;1117052011;Isaq Busur;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111705;Bukit;1117052012;Kenawat Redelong;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111705;Bukit;1117052013;Kute Lintang;2024;Laki-laki;5;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111705;Bukit;1117052014;Panji Mulia I;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111705;Bukit;1117052015;Panji Mulia Ii;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111705;Bukit;1117052016;Pasar Simpang Tiga;2024;Laki-laki;3;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111705;Bukit;1117052017;Reje Guru;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111705;Bukit;1117052018;Rembele;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111705;Bukit;1117052019;Sedie Jadi;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111705;Bukit;1117052020;Tingkem Asli;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111705;Bukit;1117052021;Tingkem Benyer;2024;Laki-laki;3;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111705;Bukit;1117052022;Tingkem Bersatu;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111705;Bukit;1117052023;Ujung Gele;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111705;Bukit;1117052024;Uning Bersah;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111705;Bukit;1117052025;Uning Teritit;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111705;Bukit;1117052026;Waq Pondok Sayur;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111705;Bukit;1117052027;Babussalam;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111705;Bukit;1117052028;Paya Gajah;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111705;Bukit;1117052029;Kute Tanyung;2024;Laki-laki;7;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111705;Bukit;1117052030;Meluem;2024;Laki-laki;2;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111705;Bukit;1117052031;Delung Asli;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111705;Bukit;1117052032;Pilar Jaya;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111705;Bukit;1117052033;Serule Kayu;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111705;Bukit;1117052034;Uring;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111705;Bukit;1117052035;Mupakat Jadi;2024;Laki-laki;3;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111705;Bukit;1117052036;Kute Kering;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111705;Bukit;1117052037;Blang Panas;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111705;Bukit;1117052038;Mutiara Baru;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111705;Bukit;1117052039;Bukit Bersatu;2024;Laki-laki;2;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111705;Bukit;1117052040;Godang;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111705;Bukit;1117052041;Karang Rejo;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111706;Wih Pesam;1117062001;Blang Paku;2024;Laki-laki;2;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111706;Wih Pesam;1117062004;Pante Raya;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111706;Wih Pesam;1117062005;Simpang Balek;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111706;Wih Pesam;1117062006;Simpang Teritit;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111706;Wih Pesam;1117062007;Suka Jadi;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111706;Wih Pesam;1117062008;Suka Makmur;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111706;Wih Pesam;1117062009;Suka Ramai Atas;2024;Laki-laki;7;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111706;Wih Pesam;1117062010;Suka Ramai Bawah;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111706;Wih Pesam;1117062011;Syura Jadi;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111706;Wih Pesam;1117062012;Jamur Uluh;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111706;Wih Pesam;1117062013;Gegerung;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111706;Wih Pesam;1117062014;Merie Satu;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111706;Wih Pesam;1117062015;Blang Benara;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111706;Wih Pesam;1117062016;Bukit Pepanyi;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111706;Wih Pesam;1117062017;Wih Pesam;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111706;Wih Pesam;1117062018;Cinta Damai;2024;Laki-laki;1;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111706;Wih Pesam;1117062019;Bener Ayu;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111706;Wih Pesam;1117062020;Bener Mulie;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111706;Wih Pesam;1117062021;Blang Kucak;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111706;Wih Pesam;1117062022;Wonosobo;2024;Laki-laki;10;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111706;Wih Pesam;1117062023;Lut Kucak;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111706;Wih Pesam;1117062024;Kebun Baru;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111706;Wih Pesam;1117062025;Simpang Antara;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111706;Wih Pesam;1117062026;Jamur Ujung;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111706;Wih Pesam;1117062027;Suka Makmur Timur;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111706;Wih Pesam;1117062028;Burni Telong;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111707;Timang Gajah;1117072001;Bandar Lampahan;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111707;Timang Gajah;1117072002;Blang Rongka;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111707;Timang Gajah;1117072003;Cekal Baru;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111707;Timang Gajah;1117072004;Gegur Sepakat;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111707;Timang Gajah;1117072005;Karang Jadi;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111707;Timang Gajah;1117072006;Lampahan;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111707;Timang Gajah;1117072010;Setie;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111707;Timang Gajah;1117072011;Simpang Layang;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111707;Timang Gajah;1117072012;Suka Damai;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111707;Timang Gajah;1117072014;Tunyang;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111707;Timang Gajah;1117072016;Datu Beru;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111707;Timang Gajah;1117072017;Kenine;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111707;Timang Gajah;1117072018;Rembune;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111707;Timang Gajah;1117072019;Damaran Baru;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111707;Timang Gajah;1117072020;Fajar Harapan;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111707;Timang Gajah;1117072021;Mude Benara;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111707;Timang Gajah;1117072022;Kampung Baru 76;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111707;Timang Gajah;1117072023;Pantan Pediangan;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111707;Timang Gajah;1117072024;Bumi Ayu;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111707;Timang Gajah;1117072025;Kulem Para Kanis;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111707;Timang Gajah;1117072026;Mekar Ayu;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111707;Timang Gajah;1117072027;Lampahan Barat;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111707;Timang Gajah;1117072028;Lampahan Timur;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111707;Timang Gajah;1117072029;Timang Rasa;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111707;Timang Gajah;1117072030;Gunung Tunyang;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111707;Timang Gajah;1117072031;Bukit Tunyang;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111707;Timang Gajah;1117072032;Linung Bale;2024;Laki-laki;2;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111707;Timang Gajah;1117072033;Pantan Kemuning;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111707;Timang Gajah;1117072034;Sumber Jaya;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111707;Timang Gajah;1117072035;Bukit Mulie;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111708;Bener Kelipah;1117082001;Bandar Jaya;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111708;Bener Kelipah;1117082002;Jongok Meluem;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111708;Bener Kelipah;1117082003;Suku Bener;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111708;Bener Kelipah;1117082004;Bener Lukup Ii;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111708;Bener Kelipah;1117082005;Gunung Musara;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111708;Bener Kelipah;1117082006;Bener Kelipah Selatan;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111708;Bener Kelipah;1117082007;Bintang Musara;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111708;Bener Kelipah;1117082008;Kala Tenang;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111708;Bener Kelipah;1117082009;Bener Kelipah Utara;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111708;Bener Kelipah;1117082010;Lot Bener Kelipah;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111708;Bener Kelipah;1117082011;Nosar Tawar Jaya;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111708;Bener Kelipah;1117082012;Nosar Baru;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111709;Mesidah;1117092001;Cemparam Lama;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111709;Mesidah;1117092002;Cemparam Pakat Jeroh;2024;Laki-laki;3;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111709;Mesidah;1117092003;Cemparam Jaya;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111709;Mesidah;1117092004;Pantan Kuli;2024;Laki-laki;9;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111709;Mesidah;1117092005;Simpang Renggali;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111709;Mesidah;1117092006;Jamur Atu Jaya;2024;Laki-laki;10;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111709;Mesidah;1117092007;Sosial;2024;Laki-laki;10;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111709;Mesidah;1117092008;Gunung Sayang;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111709;Mesidah;1117092009;Amor;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111709;Mesidah;1117092010;Buntul Gayo;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111709;Mesidah;1117092011;Wih Resap;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111709;Mesidah;1117092012;Wer Tingkem;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111709;Mesidah;1117092013;Perumpaken Benjadi;2024;Laki-laki;2;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111709;Mesidah;1117092014;Hakim Peteri Pintu;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111709;Mesidah;1117092015;Simpur;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111710;Gajah Putih;1117102001;Simpang Rahmat;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111710;Gajah Putih;1117102002;Gajah Putih;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111710;Gajah Putih;1117102003;Gayo Setie;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111710;Gajah Putih;1117102004;Umah Besi;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111710;Gajah Putih;1117102005;Pante Karya;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111710;Gajah Putih;1117102006;Meriah Jaya;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111710;Gajah Putih;1117102007;Timang Gajah;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111710;Gajah Putih;1117102008;Pantan Lues;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111710;Gajah Putih;1117102009;Alam Jaya;2024;Laki-laki;0;Jiwa
11;Aceh;1117;Kabupaten Bener Meriah;111710;Gajah Putih;1117102010;Reronga;2024;Laki-laki;0;Jiwa
11;Aceh;1118;Kabupaten Pidie Jaya;111801;Meureudu;1118012001;Meunasah Balek;2024;Laki-laki;40;Jiwa
11;Aceh;1118;Kabupaten Pidie Jaya;111801;Meureudu;1118012002;Kota Meureudu;2024;Laki-laki;2;Jiwa
11;Aceh;1118;Kabupaten Pidie Jaya;111801;Meureudu;1118012003;Mesjid Tuha;2024;Laki-laki;0;Jiwa
11;Aceh;1118;Kabupaten Pidie Jaya;111801;Meureudu;1118012004;Rungkom;2024;Laki-laki;0;Jiwa
11;Aceh;1118;Kabupaten Pidie Jaya;111801;Meureudu;1118012005;Blang Awe;2024;Laki-laki;0;Jiwa
11;Aceh;1118;Kabupaten Pidie Jaya;111801;Meureudu;1118012006;Manyang Lancok;2024;Laki-laki;1;Jiwa
11;Aceh;1118;Kabupaten Pidie Jaya;111801;Meureudu;1118012007;Manyang Cut;2024;Laki-laki;3;Jiwa
11;Aceh;1118;Kabupaten Pidie Jaya;111801;Meureudu;1118012008;Beurawang;2024;Laki-laki;15;Jiwa
11;Aceh;1118;Kabupaten Pidie Jaya;111801;Meureudu;1118012009;Rhieng Blang;2024;Laki-laki;0;Jiwa
11;Aceh;1118;Kabupaten Pidie Jaya;111801;Meureudu;1118012010;Rhieng Krueng;2024;Laki-laki;0;Jiwa
11;Aceh;1118;Kabupaten Pidie Jaya;111801;Meureudu;1118012011;Rhieng Mancang;2024;Laki-laki;1;Jiwa
11;Aceh;1118;Kabupaten Pidie Jaya;111801;Meureudu;1118012012;Meunasah Lhok;2024;Laki-laki;3;Jiwa
11;Aceh;1118;Kabupaten Pidie Jaya;111801;Meureudu;1118012013;Meuraksa;2024;Laki-laki;0;Jiwa
11;Aceh;1118;Kabupaten Pidie Jaya;111801;Meureudu;1118012014;Pulo U;2024;Laki-laki;1;Jiwa
11;Aceh;1118;Kabupaten Pidie Jaya;111801;Meureudu;1118012015;Geuleudah;2024;Laki-laki;30;Jiwa
11;Aceh;1118;Kabupaten Pidie Jaya;111801;Meureudu;1118012016;Dayah Timu;2024;Laki-laki;11;Jiwa
11;Aceh;1118;Kabupaten Pidie Jaya;111801;Meureudu;1118012017;Bunot;2024;Laki-laki;0;Jiwa
11;Aceh;1118;Kabupaten Pidie Jaya;111801;Meureudu;1118012018;Glumpang Tutong;2024;Laki-laki;0;Jiwa
11;Aceh;1118;Kabupaten Pidie Jaya;111801;Meureudu;1118012019;Meunasah Hagu;2024;Laki-laki;0;Jiwa
11;Aceh;1118;Kabupaten Pidie Jaya;111801;Meureudu;1118012020;Pohroh;2024;Laki-laki;0;Jiwa
11;Aceh;1118;Kabupaten Pidie Jaya;111801;Meureudu;1118012021;Kudrang;2024;Laki-laki;0;Jiwa
11;Aceh;1118;Kabupaten Pidie Jaya;111801;Meureudu;1118012022;Lampoh Lada;2024;Laki-laki;0;Jiwa
11;Aceh;1118;Kabupaten Pidie Jaya;111801;Meureudu;1118012023;Mulieng;2024;Laki-laki;0;Jiwa
11;Aceh;1118;Kabupaten Pidie Jaya;111801;Meureudu;1118012024;Dayah Tuha;2024;Laki-laki;0;Jiwa
11;Aceh;1118;Kabupaten Pidie Jaya;111801;Meureudu;1118012025;Rumpuen;2024;Laki-laki;0;Jiwa
11;Aceh;1118;Kabupaten Pidie Jaya;111801;Meureudu;1118012026;Rambong;2024;Laki-laki;2;Jiwa
11;Aceh;1118;Kabupaten Pidie Jaya;111801;Meureudu;1118012027;Meunasah Kulam;2024;Laki-laki;5;Jiwa
11;Aceh;1118;Kabupaten Pidie Jaya;111801;Meureudu;1118012028;Grong-Grong;2024;Laki-laki;0;Jiwa
11;Aceh;1118;Kabupaten Pidie Jaya;111801;Meureudu;1118012029;Kuta Trieng;2024;Laki-laki;0;Jiwa
11;Aceh;1118;Kabupaten Pidie Jaya;111801;Meureudu;1118012030;Teupin Peuraho;2024;Laki-laki;2;Jiwa
11;Aceh;1118;Kabupaten Pidie Jaya;111802;Ulim;1118022001;Dayah Baroh;2024;Laki-laki;0;Jiwa
11;Aceh;1118;Kabupaten Pidie Jaya;111802;Ulim;1118022002;Reuleut;2024;Laki-laki;0;Jiwa
11;Aceh;1118;Kabupaten Pidie Jaya;111802;Ulim;1118022003;Sambongan Baro;2024;Laki-laki;0;Jiwa
11;Aceh;1118;Kabupaten Pidie Jaya;111802;Ulim;1118022004;Tijien Husen;2024;Laki-laki;0;Jiwa
11;Aceh;1118;Kabupaten Pidie Jaya;111802;Ulim;1118022005;Meunasah Krueng;2024;Laki-laki;0;Jiwa
11;Aceh;1118;Kabupaten Pidie Jaya;111802;Ulim;1118022006;Geulanggang;2024;Laki-laki;13;Jiwa
11;Aceh;1118;Kabupaten Pidie Jaya;111802;Ulim;1118022007;Mesjid Ulim Baroh;2024;Laki-laki;0;Jiwa
11;Aceh;1118;Kabupaten Pidie Jaya;111802;Ulim;1118022008;Pulo Lhok;2024;Laki-laki;0;Jiwa
11;Aceh;1118;Kabupaten Pidie Jaya;111802;Ulim;1118022009;Dayah Leubue;2024;Laki-laki;1;Jiwa
11;Aceh;1118;Kabupaten Pidie Jaya;111802;Ulim;1118022010;Tijien Daboh;2024;Laki-laki;0;Jiwa
11;Aceh;1118;Kabupaten Pidie Jaya;111802;Ulim;1118022011;Keude Ulim;2024;Laki-laki;0;Jiwa
11;Aceh;1118;Kabupaten Pidie Jaya;111802;Ulim;1118022012;Meunasah Bueng;2024;Laki-laki;0;Jiwa
11;Aceh;1118;Kabupaten Pidie Jaya;111802;Ulim;1118022013;Balee Ulim;2024;Laki-laki;3;Jiwa
11;Aceh;1118;Kabupaten Pidie Jaya;111802;Ulim;1118022014;Grong Grong Capa;2024;Laki-laki;4;Jiwa
11;Aceh;1118;Kabupaten Pidie Jaya;111802;Ulim;1118022015;Meunasah Kumbang;2024;Laki-laki;0;Jiwa
11;Aceh;1118;Kabupaten Pidie Jaya;111802;Ulim;1118022016;Tanjong Ulim;2024;Laki-laki;9;Jiwa
11;Aceh;1118;Kabupaten Pidie Jaya;111802;Ulim;1118022017;Mesjid Ulim Tunong;2024;Laki-laki;0;Jiwa
11;Aceh;1118;Kabupaten Pidie Jaya;111802;Ulim;1118022018;Pulo Ulim;2024;Laki-laki;3;Jiwa
11;Aceh;1118;Kabupaten Pidie Jaya;111802;Ulim;1118022019;Siblah Coh;2024;Laki-laki;0;Jiwa
11;Aceh;1118;Kabupaten Pidie Jaya;111802;Ulim;1118022020;Bidok;2024;Laki-laki;4;Jiwa
11;Aceh;1118;Kabupaten Pidie Jaya;111802;Ulim;1118022021;Pantang Cot Baloi;2024;Laki-laki;8;Jiwa
11;Aceh;1118;Kabupaten Pidie Jaya;111802;Ulim;1118022022;Meunasah Pupu;2024;Laki-laki;15;Jiwa
11;Aceh;1118;Kabupaten Pidie Jaya;111802;Ulim;1118022023;Nangrhoe Barat;2024;Laki-laki;3;Jiwa
